	Unnamed: 0	trans_id	account_id	date	type	operation	amount	balance	k_symbol	bank	account	mean_income
293	4808	505535	1726	1993-04-05	0	0.0	115.0	21568.2	 	UV	65941238.0	[ 7156.57]
294	4809	505391	1726	1993-04-07	0	0.0	2082.0	19486.2	 	OP	61997002.0	[ 7156.57]
295	4810	505463	1726	1993-04-08	0	0.0	74.0	19412.2	0	EF	89946835.0	[ 7156.57]
296	4811	505319	1726	1993-04-12	0	0.0	4438.0	14974.2	4	AB	99886172.0	[ 7156.57]
297	4812	505247	1726	1993-04-13	1	2.0	13967.0	28941.2				[ 7156.57]
298	4824	505537	1726	1993-05-05	0	0.0	115.0	30182.9	 	UV	65941238.0	[ 7156.57]
299	4825	505393	1726	1993-05-07	0	0.0	2082.0	28100.9	 	OP	61997002.0	[ 7156.57]
300	4826	505465	1726	1993-05-08	0	0.0	74.0	28026.9	0	EF	89946835.0	[ 7156.57]
301	4827	505321	1726	1993-05-12	0	0.0	4438.0	23588.9	4	AB	99886172.0	[ 7156.57]
302	4828	505249	1726	1993-05-13	1	2.0	13967.0	37555.9				[ 7156.57]
303	4829	505658	1726	1993-05-16	0	3.0	5400.0	32155.9				[ 7156.57]
304	4830	3587153	1726	1993-05-30	1		130.6	32286.5	2			[ 7156.57]
305	4831	505758	1726	1993-05-30	0	3.0	900.0	31371.9				[ 7156.57]
306	4832	505687	1726	1993-05-30	0	3.0	14.6	32271.9	1			[ 7156.57]
307	4842	505539	1726	1993-06-05	0	0.0	115.0	29061.1	 	UV	65941238.0	[ 7156.57]
308	4843	505395	1726	1993-06-07	0	0.0	2082.0	26979.1	 	OP	61997002.0	[ 7156.57]
309	4844	505467	1726	1993-06-08	0	0.0	74.0	26905.1	0	EF	89946835.0	[ 7156.57]
310	4845	505323	1726	1993-06-12	0	0.0	4438.0	22467.1	4	AB	99886172.0	[ 7156.57]
311	4846	505251	1726	1993-06-13	1	2.0	13967.0	36434.1				[ 7156.57]
312	4847	505760	1726	1993-06-29	0	3.0	3700.0	32734.1				[ 7156.57]
313	4848	3587155	1726	1993-06-30	1		136.1	32870.2	2			[ 7156.57]
314	4849	505689	1726	1993-06-30	0	3.0	14.6	32855.6	1			[ 7156.57]
315	5383	144541	485	1993-01-04	1	2.0	300.0	300.0				[ 12437.39090909]
316	5384	144549	485	1993-01-16	1	2.0	13156.0	13456.0				[ 12437.39090909]
317	5385	144551	485	1993-01-26	1	2.0	12336.0	25792.0				[ 12437.39090909]
318	5386	3546683	485	1993-01-31	1		38.9	25830.9	2			[ 12437.39090909]
319	5391	145022	485	1993-02-04	0	3.0	8100.0	76843.9				[ 12437.39090909]
320	5392	144543	485	1993-02-04	1	2.0	18451.0	84943.9				[ 12437.39090909]
321	5393	145128	485	1993-02-05	0	3.0	25300.0	51543.9				[ 12437.39090909]
322	5394	144776	485	1993-02-06	0	0.0	1591.0	49952.9	 	WX	56978738.0	[ 12437.39090909]
323	5395	144848	485	1993-02-07	0	0.0	3572.0	46380.9	0	AB	20747721.0	[ 12437.39090909]
324	5396	144704	485	1993-02-08	0	0.0	7421.0	38959.9	4	EF	89687889.0	[ 12437.39090909]
325	5397	144557	485	1993-02-15	1	2.0	5697.0	44656.9				[ 12437.39090909]
326	5398	144560	485	1993-02-26	1	2.0	49112.0	93768.9				[ 12437.39090909]
327	5399	144918	485	1993-02-26	VYBER	3.0	5166.0	88602.9				[ 12437.39090909]
328	5410	145130	485	1993-03-04	1	2.0	500.0	21940.4				[ 12437.39090909]
329	5411	144778	485	1993-03-06	0	0.0	1591.0	49849.4	 	WX	56978738.0	[ 12437.39090909]
330	5412	144561	485	1993-03-06	1	2.0	29500.0	51440.4				[ 12437.39090909]
331	5413	144850	485	1993-03-07	0	0.0	3572.0	46277.4	0	AB	20747721.0	[ 12437.39090909]
332	5414	144706	485	1993-03-08	0	0.0	7421.0	38856.4	4	EF	89687889.0	[ 12437.39090909]
333	5415	144922	485	1993-03-16	VYBER	3.0	4661.0	34195.4				[ 12437.39090909]
334	5416	144555	485	1993-03-17	1	2.0	45529.0	100431.4				[ 12437.39090909]
335	5417	144566	485	1993-03-17	1	2.0	20707.0	54902.4				[ 12437.39090909]
336	5418	145131	485	1993-03-19	0	3.0	58900.0	51709.4				[ 12437.39090909]
337	5419	144567	485	1993-03-19	1	2.0	10178.0	110609.4				[ 12437.39090909]
338	5420	145024	485	1993-03-22	0	3.0	1800.0	49909.4				[ 12437.39090909]
339	5421	144920	485	1993-03-23	VYBER	3.0	9007.0	40902.4				[ 12437.39090909]
340	5422	145060	485	1993-03-31	0	3.0	100.0	40980.2	1			[ 12437.39090909]
341	5423	3546687	485	1993-03-31	1		177.8	41080.2	2			[ 12437.39090909]
342	5435	145133	485	1993-04-03	0	3.0	17800.0	44728.5				[ 12437.39090909]
343	5436	144780	485	1993-04-06	0	0.0	1591.0	43137.5	 	WX	56978738.0	[ 12437.39090909]
344	5437	144852	485	1993-04-07	0	0.0	3572.0	39565.5	0	AB	20747721.0	[ 12437.39090909]
345	5438	144569	485	1993-04-08	1	2.0	23210.0	62775.5				[ 12437.39090909]
346	5439	144708	485	1993-04-08	0	0.0	7421.0	55354.5	4	EF	89687889.0	[ 12437.39090909]
347	5440	144556	485	1993-04-18	1	2.0	39870.0	95224.5				[ 12437.39090909]
348	5441	145025	485	1993-04-28	0	3.0	8400.0	86824.5				[ 12437.39090909]
349	5452	145135	485	1993-05-01	0	3.0	16900.0	38071.4				[ 12437.39090909]
350	5453	144782	485	1993-05-06	0	0.0	1591.0	36480.4	 	WX	56978738.0	[ 12437.39090909]
351	5454	144854	485	1993-05-07	0	0.0	3572.0	32908.4	0	AB	20747721.0	[ 12437.39090909]
352	5455	144710	485	1993-05-08	0	0.0	7421.0	25487.4	4	EF	89687889.0	[ 12437.39090909]
353	5456	144565	485	1993-05-14	1	2.0	23993.0	49480.4				[ 12437.39090909]
354	5457	144562	485	1993-05-18	1	2.0	46324.0	95804.4				[ 12437.39090909]
355	5458	144568	485	1993-05-30	1	2.0	19262.0	115066.4				[ 12437.39090909]
356	5459	145064	485	1993-05-30	0	3.0	100.0	79438.7	1			[ 12437.39090909]
357	5460	145136	485	1993-05-30	0	3.0	35800.0	79538.7				[ 12437.39090909]
358	5461	3546691	485	1993-05-30	1		272.3	115338.7	2			[ 12437.39090909]
359	5474	144784	485	1993-06-06	0	0.0	1591.0	43674.8	 	WX	56978738.0	[ 12437.39090909]
360	5475	144856	485	1993-06-07	0	0.0	3572.0	40102.8	0	AB	20747721.0	[ 12437.39090909]
361	5476	144712	485	1993-06-08	0	0.0	7421.0	32681.8	4	EF	89687889.0	[ 12437.39090909]
362	5477	145140	485	1993-06-30	0	3.0	1600.0	31143.2				[ 12437.39090909]
363	5478	145066	485	1993-06-30	0	3.0	100.0	32743.2	1			[ 12437.39090909]
364	5479	3546693	485	1993-06-30	1		161.4	32843.2	2			[ 12437.39090909]
365	5988	637741	2177	1993-01-04	1	2.0	800.0	800.0				[ 1768.50985915]
366	5989	637742	2177	1993-01-05	1	1.0	5123.0	5923.0	5	YZ	62457513.0	[ 1768.50985915]
367	5990	3602138	2177	1993-01-31	1		21.5	5944.5	2			[ 1768.50985915]
368	5993	637744	2177	1993-02-05	1	1.0	5123.0	16215.2	5	YZ	62457513.0	[ 1768.50985915]
369	5997	637746	2177	1993-03-05	1	1.0	5123.0	26510.5	5	YZ	62457513.0	[ 1768.50985915]
370	5998	637818	2177	1993-03-06	0	0.0	3168.0	23342.5	4	QR	5411524.0	[ 1768.50985915]
371	5999	637971	2177	1993-03-31	0	3.0	14.6	23413.5	1			[ 1768.50985915]
372	6000	3602142	2177	1993-03-31	1		85.6	23428.1	2			[ 1768.50985915]
373	6006	637748	2177	1993-04-05	1	1.0	5123.0	28424.9	5	YZ	62457513.0	[ 1768.50985915]
374	6007	637820	2177	1993-04-06	0	0.0	3168.0	25256.9	4	QR	5411524.0	[ 1768.50985915]
375	6008	637941	2177	1993-04-21	0	3.0	3200.0	22056.9				[ 1768.50985915]
376	6015	637750	2177	1993-05-05	1	1.0	5123.0	29304.0	5	YZ	62457513.0	[ 1768.50985915]
377	6016	637822	2177	1993-05-06	0	0.0	3168.0	26136.0	4	QR	5411524.0	[ 1768.50985915]
378	6017	637975	2177	1993-05-30	0	3.0	14.6	26228.9	1			[ 1768.50985915]
379	6018	3602146	2177	1993-05-30	1		107.5	26243.5	2			[ 1768.50985915]
380	6025	637752	2177	1993-06-05	1	1.0	5123.0	28598.9	5	YZ	62457513.0	[ 1768.50985915]
381	6026	637824	2177	1993-06-06	0	0.0	3168.0	25430.9	4	QR	5411524.0	[ 1768.50985915]
382	6027	637940	2177	1993-06-26	0	3.0	1120.0	24310.9				[ 1768.50985915]
383	6028	637977	2177	1993-06-30	0	3.0	14.6	24400.1	1			[ 1768.50985915]
384	6029	3602148	2177	1993-06-30	1		103.8	24414.7	2			[ 1768.50985915]
385	6336	689827	2357	1993-01-04	1	2.0	800.0	800.0				[ 2201.57813953]
386	6337	689828	2357	1993-01-12	1	1.0	6434.0	7234.0	5	OP	34144538.0	[ 2201.57813953]
387	6338	3607855	2357	1993-01-31	1		19.4	7253.4	2			[ 2201.57813953]
388	6341	689830	2357	1993-02-12	1	1.0	6434.0	20151.6	5	OP	34144538.0	[ 2201.57813953]
389	6345	690118	2357	1993-03-04	0	3.0	1500.0	25145.9				[ 2201.57813953]
390	6346	689832	2357	1993-03-12	1	1.0	6434.0	31579.9	5	OP	34144538.0	[ 2201.57813953]
391	6347	690051	2357	1993-03-31	0	3.0	14.6	31660.8	1			[ 2201.57813953]
392	6348	3607859	2357	1993-03-31	1		95.6	31675.4	2			[ 2201.57813953]
393	6356	689906	2357	1993-04-08	0	0.0	3869.0	9783.1	4	KL	58773815.0	[ 2201.57813953]
394	6357	689834	2357	1993-04-12	1	1.0	6434.0	16217.1	5	OP	34144538.0	[ 2201.57813953]
395	6365	689908	2357	1993-05-08	0	0.0	3869.0	11649.4	4	KL	58773815.0	[ 2201.57813953]
396	6366	689836	2357	1993-05-12	1	1.0	6434.0	18083.4	5	OP	34144538.0	[ 2201.57813953]
397	6367	690055	2357	1993-05-30	0	3.0	14.6	18140.2	1			[ 2201.57813953]
398	6368	3607863	2357	1993-05-30	1		71.4	18154.8	2			[ 2201.57813953]
399	6373	689910	2357	1993-06-08	0	0.0	3869.0	16904.0	4	KL	58773815.0	[ 2201.57813953]
400	6374	689838	2357	1993-06-12	1	1.0	6434.0	23338.0	5	OP	34144538.0	[ 2201.57813953]
401	6375	690057	2357	1993-06-30	0	3.0	14.6	22016.5	1			[ 2201.57813953]
402	6376	690120	2357	1993-06-30	0	3.0	1400.0	22031.1				[ 2201.57813953]
403	6377	3607865	2357	1993-06-30	1		93.1	23431.1	2			[ 2201.57813953]
404	6693	846006	2881	1993-01-04	1	2.0	700.0	700.0				[ 2901.6501992]
405	6694	846007	2881	1993-01-13	1	2.0	6959.0	7659.0				[ 2901.6501992]
406	6695	3625747	2881	1993-01-31	1		19.6	7678.6	2			[ 2901.6501992]
407	6699	846310	2881	1993-02-05	1	2.0	2700.0	24402.7				[ 2901.6501992]
408	6700	846009	2881	1993-02-13	1	2.0	6959.0	31361.7				[ 2901.6501992]
409	6705	846312	2881	1993-03-04	0	3.0	6000.0	27471.3				[ 2901.6501992]
410	6706	846011	2881	1993-03-13	1	2.0	6959.0	34430.3				[ 2901.6501992]
411	6707	846242	2881	1993-03-31	0	3.0	14.6	34557.4	1			[ 2901.6501992]
412	6708	3625751	2881	1993-03-31	1		141.7	34572.0	2			[ 2901.6501992]
413	6714	846314	2881	1993-04-03	0	3.0	5200.0	28978.5				[ 2901.6501992]
414	6715	846085	2881	1993-04-09	0	0.0	4639.0	24339.5	4	YZ	90429490.0	[ 2901.6501992]
415	6716	846013	2881	1993-04-13	1	2.0	6959.0	31298.5				[ 2901.6501992]
416	6724	846205	2881	1993-05-01	0	3.0	1320.0	30627.5				[ 2901.6501992]
417	6725	846316	2881	1993-05-01	0	3.0	800.0	29827.5				[ 2901.6501992]
418	6726	846087	2881	1993-05-09	0	0.0	4639.0	25188.5	4	YZ	90429490.0	[ 2901.6501992]
419	6727	846015	2881	1993-05-13	1	2.0	6959.0	32147.5				[ 2901.6501992]
420	6728	846246	2881	1993-05-30	0	3.0	14.6	32261.2	1			[ 2901.6501992]
421	6729	3625755	2881	1993-05-30	1		128.4	32275.8	2			[ 2901.6501992]
422	6737	846089	2881	1993-06-09	0	0.0	4639.0	18375.5	4	YZ	90429490.0	[ 2901.6501992]
423	6738	846017	2881	1993-06-13	1	2.0	6959.0	25334.5				[ 2901.6501992]
424	6739	846248	2881	1993-06-30	0	3.0	14.6	25421.5	1			[ 2901.6501992]
425	6740	846319	2881	1993-06-30	0	3.0	1500.0	23921.5				[ 2901.6501992]
426	6741	3625757	2881	1993-06-30	1		101.6	25436.1	2			[ 2901.6501992]
427	7115	2908688	9635	1993-01-05	1	2.0	400.0	400.0				[ 1624.12178218]
428	7116	2908689	9635	1993-01-14	1	1.0	4470.0	4870.0	5	CD	37906074.0	[ 1624.12178218]
429	7117	3513134	9635	1993-01-31	1		11.1	4892.9	2			[ 1624.12178218]
430	7118	3456844	9635	1993-01-31	1		11.8	4881.8	2			[ 1624.12178218]
431	7121	2908691	9635	1993-02-14	1	1.0	4470.0	13853.2	5	CD	37906074.0	[ 1624.12178218]
432	7125	2908693	9635	1993-03-14	1	1.0	4470.0	22833.8	5	CD	37906074.0	[ 1624.12178218]
433	7126	3513135	9635	1993-03-31	1		3.1	22859.5	2			[ 1624.12178218]
434	7127	3456848	9635	1993-03-31	1		22.7	22856.5	2			[ 1624.12178218]
435	7128	2908918	9635	1993-03-31	0	3.0	14.6	22844.9	1			[ 1624.12178218]
436	7138	2908695	9635	1993-04-14	1	1.0	4470.0	7676.5	5	CD	37906074.0	[ 1624.12178218]
437	7148	2908889	9635	1993-05-02	0	3.0	2160.0	2835.7				[ 1624.12178218]
438	7149	2908697	9635	1993-05-14	1	1.0	4470.0	7305.7	5	CD	37906074.0	[ 1624.12178218]
439	7150	3513139	9635	1993-05-30	1		26.0	7331.7	2			[ 1624.12178218]
440	7151	3456852	9635	1993-05-30	1		26.0	7357.7	2			[ 1624.12178218]
441	7152	2908922	9635	1993-05-30	0	3.0	14.6	7343.1	1			[ 1624.12178218]
442	7159	2908699	9635	1993-06-14	1	1.0	4470.0	11031.9	5	CD	37906074.0	[ 1624.12178218]
443	7160	3513141	9635	1993-06-30	1		1.5	11060.9	2			[ 1624.12178218]
444	7161	3456854	9635	1993-06-30	1		27.5	11059.4	2			[ 1624.12178218]
445	7162	2908924	9635	1993-06-30	0	3.0	14.6	11046.3	1			[ 1624.12178218]
446	7529	192096	652	1993-01-05	1	2.0	700.0	700.0				[ 7097.59818182]
447	7530	192097	652	1993-01-09	1	2.0	13851.0	14551.0				[ 7097.59818182]
448	7531	3552056	652	1993-01-31	1		45.0	14596.0	2			[ 7097.59818182]
449	7535	192367	652	1993-02-06	0	3.0	4800.0	26657.6				[ 7097.59818182]
450	7536	192099	652	1993-02-09	1	2.0	13851.0	40508.6				[ 7097.59818182]
451	7541	192369	652	1993-03-05	0	3.0	10300.0	36606.3				[ 7097.59818182]
452	7542	192101	652	1993-03-09	1	2.0	13851.0	50457.3				[ 7097.59818182]
453	7543	192173	652	1993-03-11	0	0.0	7591.0	42866.3	4	YZ	56959491.0	[ 7097.59818182]
454	7544	3552060	652	1993-03-31	1		184.8	43051.1	2			[ 7097.59818182]
455	7545	192299	652	1993-03-31	0	3.0	14.6	43036.5	1			[ 7097.59818182]
456	7551	192263	652	1993-04-03	0	3.0	4680.0	42018.9				[ 7097.59818182]
457	7552	192371	652	1993-04-04	0	3.0	6600.0	35418.9				[ 7097.59818182]
458	7553	192103	652	1993-04-09	1	2.0	13851.0	49269.9				[ 7097.59818182]
459	7554	192175	652	1993-04-11	0	0.0	7591.0	41678.9	4	YZ	56959491.0	[ 7097.59818182]
460	7555	192262	652	1993-04-14	0	3.0	2640.0	39038.9				[ 7097.59818182]
461	7563	192373	652	1993-05-02	0	3.0	5000.0	32797.4				[ 7097.59818182]
462	7564	192105	652	1993-05-09	1	2.0	13851.0	46648.4				[ 7097.59818182]
463	7565	192177	652	1993-05-11	0	0.0	7591.0	39057.4	4	YZ	56959491.0	[ 7097.59818182]
464	7566	3552064	652	1993-05-30	1		163.4	39220.8	2			[ 7097.59818182]
465	7567	192303	652	1993-05-30	0	3.0	14.6	39206.2	1			[ 7097.59818182]
466	7575	192375	652	1993-06-01	0	3.0	4000.0	28867.3				[ 7097.59818182]
467	7576	192107	652	1993-06-09	1	2.0	13851.0	42718.3				[ 7097.59818182]
468	7577	192179	652	1993-06-11	0	0.0	7591.0	35127.3	4	YZ	56959491.0	[ 7097.59818182]
469	7578	192265	652	1993-06-14	0	3.0	2880.0	32247.3				[ 7097.59818182]
470	7579	3552066	652	1993-06-30	1		139.1	32386.3	2			[ 7097.59818182]
471	7580	192305	652	1993-06-30	0	3.0	14.6	32371.7	1			[ 7097.59818182]
472	7929	542215	1844	1993-01-06	1	2.0	500.0	500.0				[ 1657.40410959]
473	7930	542216	1844	1993-01-07	1	1.0	3242.0	3742.0		ST	42988401.0	[ 1657.40410959]
474	7931	3591421	1844	1993-01-31	1		12.6	3754.6	2			[ 1657.40410959]
475	7934	542218	1844	1993-02-07	1	1.0	3242.0	10254.2		ST	42988401.0	[ 1657.40410959]
476	7938	542220	1844	1993-03-07	1	1.0	3242.0	16769.3		ST	42988401.0	[ 1657.40410959]
477	7939	542292	1844	1993-03-09	0	0.0	2161.0	14608.3		EF	32871842.0	[ 1657.40410959]
478	7940	3591425	1844	1993-03-31	1		49.0	14657.3	2			[ 1657.40410959]
479	7941	542409	1844	1993-03-31	0	3.0	14.6	13232.7	1			[ 1657.40410959]
480	7942	542378	1844	1993-03-31	0	3.0	1410.0	13247.3				[ 1657.40410959]
481	7948	542222	1844	1993-04-07	1	1.0	3242.0	17449.3		ST	42988401.0	[ 1657.40410959]
482	7949	542294	1844	1993-04-09	0	0.0	2161.0	15288.3		EF	32871842.0	[ 1657.40410959]
483	7950	542380	1844	1993-04-18	0	3.0	1050.0	14238.3				[ 1657.40410959]
484	7957	542224	1844	1993-05-07	1	1.0	3242.0	18655.5		ST	42988401.0	[ 1657.40410959]
485	7958	542296	1844	1993-05-09	0	0.0	2161.0	16494.5		EF	32871842.0	[ 1657.40410959]
486	7959	542383	1844	1993-05-19	0	3.0	570.0	15924.5				[ 1657.40410959]
487	7960	3591429	1844	1993-05-30	1		66.6	15991.0	2			[ 1657.40410959]
488	7961	542413	1844	1993-05-30	0	3.0	14.6	15976.4	1			[ 1657.40410959]
489	7966	542226	1844	1993-06-07	1	1.0	3242.0	20354.7		ST	42988401.0	[ 1657.40410959]
490	7967	542298	1844	1993-06-09	0	0.0	2161.0	18193.7		EF	32871842.0	[ 1657.40410959]
491	7968	542382	1844	1993-06-10	0	3.0	420.0	17773.7				[ 1657.40410959]
492	7969	3591431	1844	1993-06-30	1		73.4	17847.1	2			[ 1657.40410959]
493	7970	542415	1844	1993-06-30	0	3.0	14.6	17832.5	1			[ 1657.40410959]
494	8250	565654	1926	1993-01-06	1	2.0	700.0	700.0				[ 1782.66413502]
495	8251	565655	1926	1993-01-12	1	2.0	4507.0	5207.0				[ 1782.66413502]
496	8252	3594124	1926	1993-01-31	1		14.0	5221.0	2			[ 1782.66413502]
497	8256	566014	1926	1993-02-07	1	2.0	3900.0	22182.6				[ 1782.66413502]
498	8257	565657	1926	1993-02-12	1	2.0	4507.0	26689.6				[ 1782.66413502]
499	8262	566016	1926	1993-03-06	0	3.0	4700.0	26317.6				[ 1782.66413502]
500	8263	565659	1926	1993-03-12	1	2.0	4507.0	30824.6				[ 1782.66413502]
501	8264	565946	1926	1993-03-31	0	3.0	14.6	30938.6	1			[ 1782.66413502]
502	8265	3594128	1926	1993-03-31	1		128.6	30953.2	2			[ 1782.66413502]
503	8272	566018	1926	1993-04-05	0	3.0	4700.0	27909.2				[ 1782.66413502]
504	8273	565733	1926	1993-04-06	0	0.0	2643.0	25266.2	4	WX	87020074.0	[ 1782.66413502]
505	8274	565805	1926	1993-04-07	0	0.0	361.0	24905.2	 	QR	66210120.0	[ 1782.66413502]
506	8275	565661	1926	1993-04-12	1	2.0	4507.0	29412.2				[ 1782.66413502]
507	8276	565916	1926	1993-04-17	0	3.0	3240.0	26172.2				[ 1782.66413502]
508	8285	566020	1926	1993-05-03	1	2.0	1100.0	25058.0				[ 1782.66413502]
509	8286	565735	1926	1993-05-06	0	0.0	2643.0	22415.0	4	WX	87020074.0	[ 1782.66413502]
510	8287	565807	1926	1993-05-07	0	0.0	361.0	22054.0	 	QR	66210120.0	[ 1782.66413502]
511	8288	565663	1926	1993-05-12	1	2.0	4507.0	26561.0				[ 1782.66413502]
512	8289	565950	1926	1993-05-30	0	3.0	14.6	26651.6	1			[ 1782.66413502]
513	8290	3594132	1926	1993-05-30	1		105.1	26666.2	2			[ 1782.66413502]
514	8299	566022	1926	1993-06-02	0	3.0	1000.0	22820.2				[ 1782.66413502]
515	8300	565737	1926	1993-06-06	0	0.0	2643.0	20177.2	4	WX	87020074.0	[ 1782.66413502]
516	8301	565809	1926	1993-06-07	0	0.0	361.0	19816.2	 	QR	66210120.0	[ 1782.66413502]
517	8302	565665	1926	1993-06-12	1	2.0	4507.0	24323.2				[ 1782.66413502]
518	8303	565952	1926	1993-06-30	0	3.0	14.6	24405.8	1			[ 1782.66413502]
519	8304	3594134	1926	1993-06-30	1		97.2	24420.4	2			[ 1782.66413502]
520	8697	1027725	3510	1993-01-07	1	2.0	500.0	500.0				[ 16473.22637363]
521	8698	1027726	3510	1993-01-17	1	2.0	23323.0	23823.0				[ 16473.22637363]
522	8699	3466049	3510	1993-01-31	1		48.0	23871.0	2			[ 16473.22637363]
523	8702	1028005	3510	1993-02-08	0	3.0	300.0	22070.3				[ 16473.22637363]
524	8706	1028007	3510	1993-03-07	1	2.0	1700.0	27368.8				[ 16473.22637363]
525	8707	3466053	3510	1993-03-31	1		99.3	27468.1	2			[ 16473.22637363]
526	8711	1028009	3510	1993-04-06	0	3.0	6300.0	27058.0				[ 16473.22637363]
527	8715	1028011	3510	1993-05-04	0	3.0	2100.0	24234.9				[ 16473.22637363]
528	8716	3466057	3510	1993-05-30	1		138.4	24373.3	2			[ 16473.22637363]
529	8719	1028013	3510	1993-06-03	1	2.0	3000.0	25311.7				[ 16473.22637363]
530	8720	3466059	3510	1993-06-30	1		138.4	25450.2	2			[ 16473.22637363]
531	9097	374589	1276	1993-01-07	1	2.0	400.0	400.0				[ 2185.96205674]
532	9098	374590	1276	1993-01-08	1	2.0	6774.0	7174.0				[ 2185.96205674]
533	9099	3572388	1276	1993-01-31	1		23.1	7197.1	2			[ 2185.96205674]
534	9103	374592	1276	1993-02-08	1	2.0	6774.0	31429.4				[ 2185.96205674]
535	9104	375033	1276	1993-02-08	0	3.0	2200.0	29229.4				[ 2185.96205674]
536	9109	375035	1276	1993-03-07	0	3.0	3100.0	29854.1				[ 2185.96205674]
537	9110	374594	1276	1993-03-08	1	2.0	6774.0	36628.1				[ 2185.96205674]
538	9111	374666	1276	1993-03-08	0	0.0	3839.0	32789.1	4	OP	19942432.0	[ 2185.96205674]
539	9112	374738	1276	1993-03-12	0	0.0	508.0	32281.1	 	YZ	87970047.0	[ 2185.96205674]
540	9113	374965	1276	1993-03-31	0	3.0	14.6	32401.7	1			[ 2185.96205674]
541	9114	3572392	1276	1993-03-31	1		135.3	32416.3	2			[ 2185.96205674]
542	9122	374812	1276	1993-04-05	0	0.0	169.0	35409.5	0	AB	23086488.0	[ 2185.96205674]
543	9123	375037	1276	1993-04-06	0	3.0	6300.0	29109.5				[ 2185.96205674]
544	9124	374668	1276	1993-04-08	0	0.0	3839.0	32044.5	4	OP	19942432.0	[ 2185.96205674]
545	9125	374596	1276	1993-04-08	1	2.0	6774.0	35883.5				[ 2185.96205674]
546	9126	374928	1276	1993-04-11	0	3.0	5640.0	26404.5				[ 2185.96205674]
547	9127	374740	1276	1993-04-12	0	0.0	508.0	25896.5	 	YZ	87970047.0	[ 2185.96205674]
548	9128	374929	1276	1993-04-26	0	3.0	840.0	25056.5				[ 2185.96205674]
549	9138	375039	1276	1993-05-04	0	3.0	2700.0	25720.1				[ 2185.96205674]
550	9139	374814	1276	1993-05-05	0	0.0	169.0	25551.1	0	AB	23086488.0	[ 2185.96205674]
551	9140	374598	1276	1993-05-08	1	2.0	6774.0	32325.1				[ 2185.96205674]
552	9141	374670	1276	1993-05-08	0	0.0	3839.0	28486.1	4	OP	19942432.0	[ 2185.96205674]
553	9142	374742	1276	1993-05-12	0	0.0	508.0	27978.1	 	YZ	87970047.0	[ 2185.96205674]
554	9143	374969	1276	1993-05-30	0	3.0	14.6	28081.7	1			[ 2185.96205674]
555	9144	3572396	1276	1993-05-30	1		118.2	28096.3	2			[ 2185.96205674]
556	9152	374926	1276	1993-06-01	0	3.0	2280.0	28069.2				[ 2185.96205674]
557	9153	375041	1276	1993-06-03	0	3.0	1500.0	26569.2				[ 2185.96205674]
558	9154	374816	1276	1993-06-05	0	0.0	169.0	26400.2	0	AB	23086488.0	[ 2185.96205674]
559	9155	374672	1276	1993-06-08	0	0.0	3839.0	29335.2	4	OP	19942432.0	[ 2185.96205674]
560	9156	374600	1276	1993-06-08	1	2.0	6774.0	33174.2				[ 2185.96205674]
561	9157	374744	1276	1993-06-12	0	0.0	508.0	28827.2	 	YZ	87970047.0	[ 2185.96205674]
562	9158	374971	1276	1993-06-30	0	3.0	14.6	28933.8	1			[ 2185.96205674]
563	9159	3572398	1276	1993-06-30	1		121.3	28948.4	2			[ 2185.96205674]
564	9648	699220	2393	1993-01-07	1	2.0	900.0	900.0				[ 4062.13783784]
565	9649	699221	2393	1993-01-14	1	2.0	10737.0	11637.0				[ 4062.13783784]
566	9650	3609127	2393	1993-01-31	1		28.2	11665.1	2			[ 4062.13783784]
567	9654	699589	2393	1993-02-08	0	3.0	2500.0	25486.9				[ 4062.13783784]
568	9655	699223	2393	1993-02-14	1	2.0	10737.0	36223.9				[ 4062.13783784]
569	9660	699591	2393	1993-03-07	0	3.0	8100.0	32257.6				[ 4062.13783784]
570	9661	699225	2393	1993-03-14	1	2.0	10737.0	42994.6				[ 4062.13783784]
571	9662	699492	2393	1993-03-14	0	3.0	3000.0	39994.6				[ 4062.13783784]
572	9663	699521	2393	1993-03-31	0	3.0	14.6	40147.0	1			[ 4062.13783784]
573	9664	3609131	2393	1993-03-31	1		167.0	40161.7	2			[ 4062.13783784]
574	9670	699593	2393	1993-04-06	0	3.0	12400.0	31011.6				[ 4062.13783784]
575	9671	699299	2393	1993-04-09	0	0.0	4292.0	26719.6	4	KL	70831024.0	[ 4062.13783784]
576	9672	699227	2393	1993-04-14	1	2.0	10737.0	37456.6				[ 4062.13783784]
577	9680	699595	2393	1993-05-04	0	3.0	8600.0	28575.4				[ 4062.13783784]
578	9681	699301	2393	1993-05-09	0	0.0	4292.0	24283.4	4	KL	70831024.0	[ 4062.13783784]
579	9682	699229	2393	1993-05-14	1	2.0	10737.0	35020.4				[ 4062.13783784]
580	9683	699525	2393	1993-05-30	0	3.0	14.6	35146.6	1			[ 4062.13783784]
581	9684	3609135	2393	1993-05-30	1		140.9	35161.2	2			[ 4062.13783784]
582	9690	699597	2393	1993-06-03	0	3.0	6800.0	27513.3				[ 4062.13783784]
583	9691	699303	2393	1993-06-09	0	0.0	4292.0	23221.3	4	KL	70831024.0	[ 4062.13783784]
584	9692	699231	2393	1993-06-14	1	2.0	10737.0	33958.3				[ 4062.13783784]
